FlangeLength,web_length,lip_Length,Thickness,Yeild_strength,Area_of_cross_section,P,Mxx,Myy,J,X(center_of_gravity),Y(center_of_gravity),Ixx,Iyy,Ixy,θ,I11,I22,Xs,Zs,Cw,β1,Local_factor,Distortional_factor,Global_factor,DSM
1.56,3.93,0.975,0.098,58.01,0.88004,51.0511,27.7623,16.4965,0.0028173,1.5676,1.9489,2.0802,0.7244,0.91116,-26.6752,2.538,0.26663,1.5644,1.9342,2.1504,0.038298,3.4529,3.4529,0.2745,62.12
1.56,3.93,0.975,0.098,65.26,0.88004,57.4314,31.232,18.5582,0.0028173,1.5676,1.9489,2.0802,0.7244,0.91116,-26.6752,2.538,0.26663,1.5644,1.9342,2.1504,0.038298,3.3698,3.3698,0.2549,64.89
1.56,3.93,0.975,0.098,72.51,0.88004,63.8117,34.7017,20.6199,0.0028173,1.5676,1.9489,2.0802,0.7244,0.91116,-26.6752,2.538,0.26663,1.5644,1.9342,2.1504,0.038298,3.2549,3.2549,0.2323,65.71
1.56,3.93,0.975,0.098,79.77,0.88004,70.2008,38.1762,22.6844,0.0028173,1.5676,1.9489,2.0802,0.7244,0.91116,-26.6752,2.538,0.26663,1.5644,1.9342,2.1504,0.038298,3.1549,3.1549,0.2147,66.81
1.56,3.93,0.975,0.118,36.25,1.0596,38.4119,20.889,12.4123,0.0049181,1.5676,1.9489,2.5048,0.87224,1.0971,-26.6752,3.056,0.32104,1.5644,1.9342,2.5893,0.038298,4.8782,3.812,0.68298,87.36
1.56,3.93,0.975,0.118,39.16,1.0596,41.4955,22.5658,13.4087,0.0049181,1.5676,1.9489,2.5048,0.87224,1.0971,-26.6752,3.056,0.32104,1.5644,1.9342,2.5893,0.038298,3.7659,3.7659,0.4756,72.25
1.56,3.93,0.975,0.118,43.5,1.0596,46.0943,25.0667,14.8948,0.0049181,1.5676,1.9489,2.5048,0.87224,1.0971,-26.6752,3.056,0.32104,1.5644,1.9342,2.5893,0.038298,3.6696,3.6696,0.3849,65.31
1.56,3.93,0.975,0.118,50.7,1.0596,53.7237,29.2157,17.3601,0.0049181,1.5676,1.9489,2.5048,0.87224,1.0971,-26.6752,3.056,0.32104,1.5644,1.9342,2.5893,0.038298,3.5627,3.5627,0.2974,58.82
1.56,3.93,0.975,0.118,58.01,1.0596,61.4697,33.4281,19.8631,0.0049181,1.5676,1.9489,2.5048,0.87224,1.0971,-26.6752,3.056,0.32104,1.5644,1.9342,2.5893,0.038298,3.4529,3.4529,0.1924,43.54
1.56,3.93,0.975,0.118,65.26,1.0596,69.1521,37.6059,22.3456,0.0049181,1.5676,1.9489,2.5048,0.87224,1.0971,-26.6752,3.056,0.32104,1.5644,1.9342,2.5893,0.038298,3.3698,3.3698,0.1142,29.07
1.56,3.93,0.975,0.118,72.51,1.0596,76.8345,41.7837,24.828,0.0049181,1.5676,1.9489,2.5048,0.87224,1.0971,-26.6752,3.056,0.32104,1.5644,1.9342,2.5893,0.038298,3.2549,3.2549,0.0945,26.73
1.56,3.93,0.975,0.118,79.77,1.0596,84.5275,45.9672,27.3139,0.0049181,1.5676,1.9489,2.5048,0.87224,1.0971,-26.6752,3.056,0.32104,1.5644,1.9342,2.5893,0.038298,3.1549,3.1549,0.0458,14.25
1.56,3.93,0.975,0.137,36.25,1.2303,44.5969,24.2524,14.4109,0.0076969,1.5676,1.9489,2.9081,1.0127,1.2738,-26.6752,3.548,0.37274,1.5644,1.9342,3.0062,0.038298,5.0246,4.02159,0.78456,94.58
1.56,3.93,0.975,0.137,39.16,1.2303,48.177,26.1993,15.5677,0.0076969,1.5676,1.9489,2.9081,1.0127,1.2738,-26.6752,3.548,0.37274,1.5644,1.9342,3.0062,0.038298,4.8782,4.8782,0.68298,87.36
1.56,3.93,0.975,0.137,43.5,1.2303,53.5163,29.1029,17.2931,0.0076969,1.5676,1.9489,2.9081,1.0127,1.2738,-26.6752,3.548,0.37274,1.5644,1.9342,3.0062,0.038298,3.7659,3.7659,0.4756,80.25
1.56,3.93,0.975,0.137,50.7,1.2303,62.3742,33.92,20.1554,0.0076969,1.5676,1.9489,2.9081,1.0127,1.2738,-26.6752,3.548,0.37274,1.5644,1.9342,3.0062,0.038298,3.6696,3.6696,0.3849,76.12
1.56,3.93,0.975,0.137,58.01,1.2303,71.3674,38.8106,23.0614,0.0076969,1.5676,1.9489,2.9081,1.0127,1.2738,-26.6752,3.548,0.37274,1.5644,1.9342,3.0062,0.038298,3.5627,3.5627,0.2974,67.3
1.56,3.93,0.975,0.137,65.26,1.2303,80.2868,43.6611,25.9436,0.0076969,1.5676,1.9489,2.9081,1.0127,1.2738,-26.6752,3.548,0.37274,1.5644,1.9342,3.0062,0.038298,3.4529,3.4529,0.1924,48.98
1.56,3.93,0.975,0.137,72.51,1.2303,89.2062,48.5116,28.8258,0.0076969,1.5676,1.9489,2.9081,1.0127,1.2738,-26.6752,3.548,0.37274,1.5644,1.9342,3.0062,0.038298,3.3698,3.3698,0.1142,32.3
1.56,3.93,0.975,0.137,79.77,1.2303,98.1378,53.3687,31.7119,0.0076969,1.5676,1.9489,2.9081,1.0127,1.2738,-26.6752,3.548,0.37274,1.5644,1.9342,3.0062,0.038298,3.2549,3.2549,0.0945,29.41
1.56,3.93,0.975,0.157,36.25,1.4099,51.1074,27.7929,16.5147,0.011584,1.5676,1.9489,3.3326,1.1605,1.4597,-26.6752,4.066,0.42715,1.5644,1.9342,3.4451,0.038298,5.5648,4.4569,0.80214,191.4
1.56,3.93,0.975,0.157,39.16,1.4099,55.2101,30.024,17.8404,0.011584,1.5676,1.9489,3.3326,1.1605,1.4597,-26.6752,4.066,0.42715,1.5644,1.9342,3.4451,0.038298,5.0246,4.02159,0.78456,189.18
1.56,3.93,0.975,0.157,43.5,1.4099,61.3289,33.3515,19.8176,0.011584,1.5676,1.9489,3.3326,1.1605,1.4597,-26.6752,4.066,0.42715,1.5644,1.9342,3.4451,0.038298,4.8782,4.8782,0.68298,104.83
1.56,3.93,0.975,0.157,50.7,1.4099,71.4799,38.8718,23.0978,0.011584,1.5676,1.9489,3.3326,1.1605,1.4597,-26.6752,4.066,0.42715,1.5644,1.9342,3.4451,0.038298,3.7659,3.7659,0.4756,93.53
1.56,3.93,0.975,0.157,58.01,1.4099,81.786,44.4764,26.428,0.011584,1.5676,1.9489,3.3326,1.1605,1.4597,-26.6752,4.066,0.42715,1.5644,1.9342,3.4451,0.038298,3.6696,3.6696,0.3849,87.1
1.56,3.93,0.975,0.157,65.26,1.4099,92.0075,50.0349,29.731,0.011584,1.5676,1.9489,3.3326,1.1605,1.4597,-26.6752,4.066,0.42715,1.5644,1.9342,3.4451,0.038298,3.5627,3.5627,0.2974,75.71
1.56,3.93,0.975,0.157,72.51,1.4099,102.2289,55.5935,33.0339,0.011584,1.5676,1.9489,3.3326,1.1605,1.4597,-26.6752,4.066,0.42715,1.5644,1.9342,3.4451,0.038298,3.4529,3.4529,0.1924,54.42
1.56,3.93,0.975,0.157,79.77,1.4099,112.4645,61.1598,36.3414,0.011584,1.5676,1.9489,3.3326,1.1605,1.4597,-26.6752,4.066,0.42715,1.5644,1.9342,3.4451,0.038298,3.3698,3.3698,0.1142,35.54
1.56,3.93,1.17,0.019,36.25,0.17822,6.4605,3.5132,2.1952,2.1446e-05,1.5679,1.9496,0.40929,0.1593,0.18725,-28.1377,0.50943,0.059159,1.5639,1.9356,0.50043,0.037057,0.98454,1.2546,0.63259,83.2
1.56,3.93,1.17,0.019,39.16,0.17822,6.9791,3.7953,2.3714,2.1446e-05,1.5679,1.9496,0.40929,0.1593,0.18725,-28.1377,0.50943,0.059159,1.5639,1.9356,0.50043,0.037057,0.78456,1.0957,0.4756,72.25
1.56,3.93,1.17,0.019,43.5,0.17822,7.7526,4.2159,2.6343,2.1446e-05,1.5679,1.9496,0.40929,0.1593,0.18725,-28.1377,0.50943,0.059159,1.5639,1.9356,0.50043,0.037057,0.68298,1.0786,0.3849,65.31
1.56,3.93,1.17,0.019,50.7,0.17822,9.0358,4.9137,3.0703,2.1446e-05,1.5679,1.9496,0.40929,0.1593,0.18725,-28.1377,0.50943,0.059159,1.5639,1.9356,0.50043,0.037057,0.4756,0.9725,0.2974,58.82
1.56,3.93,1.17,0.019,58.01,0.17822,10.3385,5.6222,3.5129,2.1446e-05,1.5679,1.9496,0.40929,0.1593,0.18725,-28.1377,0.50943,0.059159,1.5639,1.9356,0.50043,0.037057,0.3849,0.8846,0.1924,43.54
1.56,3.93,1.17,0.019,65.26,0.17822,11.6306,6.3248,3.952,2.1446e-05,1.5679,1.9496,0.40929,0.1593,0.18725,-28.1377,0.50943,0.059159,1.5639,1.9356,0.50043,0.037057,0.2974,0.7753,0.1142,29.07
1.56,3.93,1.17,0.019,72.51,0.17822,12.9227,7.0274,4.391,2.1446e-05,1.5679,1.9496,0.40929,0.1593,0.18725,-28.1377,0.50943,0.059159,1.5639,1.9356,0.50043,0.037057,0.1924,0.6693,0.0945,26.73
1.56,3.93,1.17,0.019,79.77,0.17822,14.2166,7.7311,4.8307,2.1446e-05,1.5679,1.9496,0.40929,0.1593,0.18725,-28.1377,0.50943,0.059159,1.5639,1.9356,0.50043,0.037057,0.1142,0.5549,0.0458,14.25
1.56,3.93,1.17,0.039,36.25,0.36582,13.261,7.2114,4.506,0.00018547,1.5679,1.9496,0.84012,0.32698,0.38435,-28.1377,1.0457,0.12143,1.5639,1.9356,1.0272,0.037057,1.0245,1.5649,0.7846,94.58
1.56,3.93,1.17,0.039,39.16,0.36582,14.3255,7.7903,4.8677,0.00018547,1.5679,1.9496,0.84012,0.32698,0.38435,-28.1377,1.0457,0.12143,1.5639,1.9356,1.0272,0.037057,0.9725,1.2546,0.63259,89.88
1.56,3.93,1.17,0.039,43.5,0.36582,15.9132,8.6537,5.4071,0.00018547,1.5679,1.9496,0.84012,0.32698,0.38435,-28.1377,1.0457,0.12143,1.5639,1.9356,1.0272,0.037057,0.8846,1.0957,0.4756,80.25
1.56,3.93,1.17,0.039,50.7,0.36582,18.5471,10.086,6.3021,0.00018547,1.5679,1.9496,0.84012,0.32698,0.38435,-28.1377,1.0457,0.12143,1.5639,1.9356,1.0272,0.037057,0.7753,1.0786,0.3849,76.12
1.56,3.93,1.17,0.039,58.01,0.36582,21.2212,11.5402,7.2108,0.00018547,1.5679,1.9496,0.84012,0.32698,0.38435,-28.1377,1.0457,0.12143,1.5639,1.9356,1.0272,0.037057,0.6693,0.9725,0.2974,67.3
1.56,3.93,1.17,0.039,65.26,0.36582,23.8734,12.9825,8.112,0.00018547,1.5679,1.9496,0.84012,0.32698,0.38435,-28.1377,1.0457,0.12143,1.5639,1.9356,1.0272,0.037057,0.5549,0.8846,0.1924,48.98
1.56,3.93,1.17,0.039,72.51,0.36582,26.5256,14.4248,9.0132,0.00018547,1.5679,1.9496,0.84012,0.32698,0.38435,-28.1377,1.0457,0.12143,1.5639,1.9356,1.0272,0.037057,0.4425,0.7753,0.1142,32.3
1.56,3.93,1.17,0.039,79.77,0.36582,29.1815,15.869,9.9156,0.00018547,1.5679,1.9496,0.84012,0.32698,0.38435,-28.1377,1.0457,0.12143,1.5639,1.9356,1.0272,0.037057,0.3625,0.6693,0.0945,29.41
1.56,3.93,1.17,0.059,36.25,0.55342,20.0615,10.9095,6.8167,0.00064215,1.5679,1.9496,1.271,0.49466,0.58146,-28.1377,1.5819,0.1837,1.5639,1.9356,1.554,0.037057,1.22548,1.8945,0.8956,101.04
1.56,3.93,1.17,0.059,39.16,0.55342,21.6719,11.7853,7.3639,0.00064215,1.5679,1.9496,1.271,0.49466,0.58146,-28.1377,1.5819,0.1837,1.5639,1.9356,1.554,0.037057,1.0957,1.5649,0.63259,89.88
1.56,3.93,1.17,0.059,43.5,0.55342,24.0738,13.0914,8.18,0.00064215,1.5679,1.9496,1.271,0.49466,0.58146,-28.1377,1.5819,0.1837,1.5639,1.9356,1.554,0.037057,1.0786,1.2546,0.4756,80.25
1.56,3.93,1.17,0.059,50.7,0.55342,28.0584,15.2589,9.534,0.00064215,1.5679,1.9496,1.271,0.49466,0.58146,-28.1377,1.5819,0.1837,1.5639,1.9356,1.554,0.037057,0.9725,1.0957,0.3849,76.12
1.56,3.93,1.17,0.059,58.01,0.55342,32.1039,17.4583,10.9086,0.00064215,1.5679,1.9496,1.271,0.49466,0.58146,-28.1377,1.5819,0.1837,1.5639,1.9356,1.554,0.037057,0.8846,1.0786,0.2974,67.3
1.56,3.93,1.17,0.059,65.26,0.55342,36.1162,19.6402,12.2719,0.00064215,1.5679,1.9496,1.271,0.49466,0.58146,-28.1377,1.5819,0.1837,1.5639,1.9356,1.554,0.037057,0.7753,0.9725,0.1924,48.98
1.56,3.93,1.17,0.059,72.51,0.55342,40.1285,21.8221,13.6353,0.00064215,1.5679,1.9496,1.271,0.49466,0.58146,-28.1377,1.5819,0.1837,1.5639,1.9356,1.554,0.037057,0.6693,0.8846,0.1142,32.3
1.56,3.93,1.17,0.059,79.77,0.55342,44.1463,24.007,15.0005,0.00064215,1.5679,1.9496,1.271,0.49466,0.58146,-28.1377,1.5819,0.1837,1.5639,1.9356,1.554,0.037057,0.5556,0.7753,0.0945,29.41
1.56,3.93,1.17,0.078,36.25,0.73164,26.5219,14.4228,9.0119,0.0014838,1.5679,1.9496,1.6802,0.65396,0.7687,-28.1377,2.0913,0.24286,1.5639,1.9356,2.0544,0.037057,2.071,3.05649,1.2365,114.94
1.56,3.93,1.17,0.078,39.16,0.73164,28.651,15.5806,9.7354,0.0014838,1.5679,1.9496,1.6802,0.65396,0.7687,-28.1377,2.0913,0.24286,1.5639,1.9356,2.0544,0.037057,1.5649,2.4862,1.22548,123.79
1.56,3.93,1.17,0.078,43.5,0.73164,31.8263,17.3073,10.8143,0.0014838,1.5679,1.9496,1.6802,0.65396,0.7687,-28.1377,2.0913,0.24286,1.5639,1.9356,2.0544,0.037057,1.2546,2.3845,1.0957,130.06
1.56,3.93,1.17,0.078,50.7,0.73164,37.0941,20.172,12.6042,0.0014838,1.5679,1.9496,1.6802,0.65396,0.7687,-28.1377,2.0913,0.24286,1.5639,1.9356,2.0544,0.037057,1.0957,2.2846,1.0786,152.98
1.56,3.93,1.17,0.078,58.01,0.73164,42.4424,23.0804,14.4215,0.0014838,1.5679,1.9496,1.6802,0.65396,0.7687,-28.1377,2.0913,0.24286,1.5639,1.9356,2.0544,0.037057,1.0786,2.1846,0.9725,167.79
1.56,3.93,1.17,0.078,65.26,0.73164,47.7468,25.965,16.2239,0.0014838,1.5679,1.9496,1.6802,0.65396,0.7687,-28.1377,2.0913,0.24286,1.5639,1.9356,2.0544,0.037057,0.9725,2.0842,0.8846,180.85
1.56,3.93,1.17,0.078,72.51,0.73164,53.0512,28.8495,18.0263,0.0014838,1.5679,1.9496,1.6802,0.65396,0.7687,-28.1377,2.0913,0.24286,1.5639,1.9356,2.0544,0.037057,0.8846,1.9825,0.7753,187.98
1.56,3.93,1.17,0.078,79.77,0.73164,58.3629,31.7381,19.8312,0.0014838,1.5679,1.9496,1.6802,0.65396,0.7687,-28.1377,2.0913,0.24286,1.5639,1.9356,2.0544,0.037057,0.7753,1.8846,0.6693,189.85
1.56,3.93,1.17,0.098,36.25,0.91924,33.3224,18.1209,11.3227,0.0029428,1.5679,1.9496,2.1111,0.82165,0.96581,-28.1377,2.6276,0.30514,1.5639,1.9356,2.5812,0.037057,2.2216,3.5649,1.65634,125.24
1.56,3.93,1.17,0.098,39.16,0.91924,35.9974,19.5756,12.2316,0.0029428,1.5679,1.9496,2.1111,0.82165,0.96581,-28.1377,2.6276,0.30514,1.5639,1.9356,2.5812,0.037057,2.071,3.05649,1.2365,124.17
1.56,3.93,1.17,0.098,43.5,0.91924,39.9869,21.7451,13.5872,0.0029428,1.5679,1.9496,2.1111,0.82165,0.96581,-28.1377,2.6276,0.30514,1.5639,1.9356,2.5812,0.037057,1.5649,2.4862,1.22548,137.51
1.56,3.93,1.17,0.098,50.7,0.91924,46.6055,25.3443,15.8361,0.0029428,1.5679,1.9496,2.1111,0.82165,0.96581,-28.1377,2.6276,0.30514,1.5639,1.9356,2.5812,0.037057,1.2546,2.3845,1.0957,167.79
1.56,3.93,1.17,0.098,58.01,0.91924,53.3251,28.9985,18.1194,0.0029428,1.5679,1.9496,2.1111,0.82165,0.96581,-28.1377,2.6276,0.30514,1.5639,1.9356,2.5812,0.037057,1.0957,2.2846,1.0786,175.04
1.56,3.93,1.17,0.098,65.26,0.91924,59.9868,32.6226,20.3839,0.0029428,1.5679,1.9496,2.1111,0.82165,0.96581,-28.1377,2.6276,0.30514,1.5639,1.9356,2.5812,0.037057,1.0786,2.1846,0.9725,188.78
1.56,3.93,1.17,0.098,72.51,0.91924,66.6541,36.2468,22.6484,0.0029428,1.5679,1.9496,2.1111,0.82165,0.96581,-28.1377,2.6276,0.30514,1.5639,1.9356,2.5812,0.037057,0.9725,2.0842,0.8846,200.94
1.56,3.93,1.17,0.098,79.77,0.91924,73.3278,39.876,24.9161,0.0029428,1.5679,1.9496,2.1111,0.82165,0.96581,-28.1377,2.6276,0.30514,1.5639,1.9356,2.5812,0.037057,0.8846,1.9825,0.7753,206.8
1.56,3.93,1.17,0.118,36.25,1.1068,40.1229,21.8191,13.6334,0.0051372,1.5679,1.9496,2.5419,0.98933,1.1629,-28.1377,3.1638,0.36741,1.5639,1.9356,3.1079,0.037057,4.1256,3.8945,2.0694,131.71
1.56,3.93,1.17,0.118,39.16,1.1068,43.3439,23.5706,14.7278,0.0051372,1.5679,1.9496,2.5419,0.98933,1.1629,-28.1377,3.1638,0.36741,1.5639,1.9356,3.1079,0.037057,3.5649,3.7659,1.5649,133.31
1.56,3.93,1.17,0.118,43.5,1.1068,48.1475,26.1829,16.3601,0.0051372,1.5679,1.9496,2.5419,0.98933,1.1629,-28.1377,3.1638,0.36741,1.5639,1.9356,3.1079,0.037057,3.05649,3.6696,1.2546,136.68
1.56,3.93,1.17,0.118,50.7,1.1068,56.1168,30.5166,19.068,0.0051372,1.5679,1.9496,2.5419,0.98933,1.1629,-28.1377,3.1638,0.36741,1.5639,1.9356,3.1079,0.037057,2.4862,3.5627,1.0957,153.71
1.56,3.93,1.17,0.118,58.01,1.1068,64.2078,34.9165,21.8172,0.0051372,1.5679,1.9496,2.5419,0.98933,1.1629,-28.1377,3.1638,0.36741,1.5639,1.9356,3.1079,0.037057,2.3845,3.4529,1.0786,175.04
1.56,3.93,1.17,0.118,65.26,1.1068,72.2324,39.2803,24.5439,0.0051372,1.5679,1.9496,2.5419,0.98933,1.1629,-28.1377,3.1638,0.36741,1.5639,1.9356,3.1079,0.037057,2.2846,3.3698,0.9725,188.74
1.56,3.93,1.17,0.118,72.51,1.1068,80.257,43.6441,27.2706,0.0051372,1.5679,1.9496,2.5419,0.98933,1.1629,-28.1377,3.1638,0.36741,1.5639,1.9356,3.1079,0.037057,2.1846,3.2549,0.8846,200.94
1.56,3.93,1.17,0.118,79.77,1.1068,88.2926,48.014,30.001,0.0051372,1.5679,1.9496,2.5419,0.98933,1.1629,-28.1377,3.1638,0.36741,1.5639,1.9356,3.1079,0.037057,2.0842,3.1549,0.7753,206.8
1.56,3.93,1.17,0.137,36.25,1.2851,46.5834,25.3323,15.8286,0.0080398,1.5679,1.9496,2.9512,1.1486,1.3502,-28.1377,3.6732,0.42657,1.5639,1.9356,3.6084,0.037057,2.071,1.65634,0.8956,101.04
1.56,3.93,1.17,0.137,39.16,1.2851,50.3229,27.3659,17.0993,0.0080398,1.5679,1.9496,2.9512,1.1486,1.3502,-28.1377,3.6732,0.42657,1.5639,1.9356,3.6084,0.037057,1.5649,1.2365,0.63259,89.88
1.56,3.93,1.17,0.137,43.5,1.2851,55.9001,30.3988,18.9943,0.0080398,1.5679,1.9496,2.9512,1.1486,1.3502,-28.1377,3.6732,0.42657,1.5639,1.9356,3.6084,0.037057,1.2546,1.22548,0.4756,80.25
1.56,3.93,1.17,0.137,50.7,1.2851,65.1525,35.4303,22.1382,0.0080398,1.5679,1.9496,2.9512,1.1486,1.3502,-28.1377,3.6732,0.42657,1.5639,1.9356,3.6084,0.037057,1.0957,1.0957,0.3849,76.12
1.56,3.93,1.17,0.137,58.01,1.2851,74.5463,40.5387,25.3302,0.0080398,1.5679,1.9496,2.9512,1.1486,1.3502,-28.1377,3.6732,0.42657,1.5639,1.9356,3.6084,0.037057,1.0786,1.0786,0.2974,67.3
1.56,3.93,1.17,0.137,65.26,1.2851,83.863,45.6051,28.4959,0.0080398,1.5679,1.9496,2.9512,1.1486,1.3502,-28.1377,3.6732,0.42657,1.5639,1.9356,3.6084,0.037057,0.9725,0.9725,0.1924,48.98
1.56,3.93,1.17,0.137,72.51,1.2851,93.1797,50.6716,31.6616,0.0080398,1.5679,1.9496,2.9512,1.1486,1.3502,-28.1377,3.6732,0.42657,1.5639,1.9356,3.6084,0.037057,0.8846,0.8846,0.1142,32.3
1.56,3.93,1.17,0.137,79.77,1.2851,102.5092,55.745,34.3711,0.0080398,1.5679,1.9496,2.9512,1.1486,1.3502,-28.1377,3.6732,0.42657,1.5639,1.9356,3.6084,0.037057,0.7753,0.7753,0.0945,29.41
1.56,3.93,1.17,0.157,36.25,1.4727,53.3839,29.0304,18.1394,0.0121,1.5679,1.9496,3.382,1.3163,1.5473,-28.1377,4.2095,0.48884,1.5639,1.9356,4.1351,0.03057,3.1245,2.5946,1.8456,128.52
1.56,3.93,1.17,0.157,39.16,1.4727,57.6694,31.3609,19.5995,0.0121,1.5679,1.9496,3.382,1.3163,1.5473,-28.1377,4.2095,0.48884,1.5639,1.9356,4.1351,0.03057,3.05649,2.0694,1.65634,135.29
1.56,3.93,1.17,0.157,43.5,1.4727,64.0607,34.8365,21.7672,0.0121,1.5679,1.9496,3.382,1.3163,1.5473,-28.1377,4.2095,0.48884,1.5639,1.9356,4.1351,0.03057,2.4862,1.5649,1.2365,137.93
1.56,3.93,1.17,0.157,50.7,1.4727,74.6639,40.6026,25.3062,0.0121,1.5679,1.9496,3.382,1.3163,1.5473,-28.1377,4.2095,0.48884,1.5639,1.9356,4.1351,0.03057,2.3845,1.2546,1.22548,160.27
1.56,3.93,1.17,0.157,58.01,1.4727,85.429,46.4567,29.028,0.0121,1.5679,1.9496,3.382,1.3163,1.5473,-28.1377,4.2095,0.48884,1.5639,1.9356,4.1351,0.03057,2.2846,1.0957,1.0957,176.1
1.56,3.93,1.17,0.157,65.26,1.4727,96.1058,52.2628,32.6559,0.0121,1.5679,1.9496,3.382,1.3163,1.5473,-28.1377,4.2095,0.48884,1.5639,1.9356,4.1351,0.03057,2.1846,1.0786,1.0786,196.92
1.56,3.93,1.17,0.157,72.51,1.4727,106.7826,58.0689,36.2837,0.0121,1.5679,1.9496,3.382,1.3163,1.5473,-28.1377,4.2095,0.48884,1.5639,1.9356,4.1351,0.03057,2.0842,0.9725,0.9725,209.72
1.56,3.93,1.17,0.157,79.77,1.4727,117.4741,63.883,39.9166,0.0121,1.5679,1.9496,3.382,1.3163,1.5473,-28.1377,4.2095,0.48884,1.5639,1.9356,4.1351,0.03057,1.9825,0.8846,0.8846,352.96
1.56,3.14,0.39,0.019,36.25,0.13471,4.8832,2.186,1.2896,1.621e-05,1.575,1.5789,0.22663,0.086724,0.1068,-28.3876,0.28434,0.029009,1.5772,1.6013,0.14009,-0.045726,0.18054,0.47253,0.2168,30.66
1.56,3.14,0.39,0.019,39.16,0.13471,5.2752,2.3614,1.3931,1.621e-05,1.575,1.5789,0.22663,0.086724,0.1068,-28.3876,0.28434,0.029009,1.5772,1.6013,0.14009,-0.045726,0.16712,0.43742,0.1987,30.35
1.56,3.14,0.39,0.019,43.5,0.13471,5.8599,2.6232,1.5475,1.621e-05,1.575,1.5789,0.22663,0.086724,0.1068,-28.3876,0.28434,0.029009,1.5772,1.6013,0.14009,-0.045726,0.15456,0.3849,0.1845,31.31
1.56,3.14,0.39,0.019,50.7,0.13471,6.8298,3.0573,1.8036,1.621e-05,1.575,1.5789,0.22663,0.086724,0.1068,-28.3876,0.28434,0.029009,1.5772,1.6013,0.14009,-0.045726,0.12124,0.2974,0.1796,35.52
1.56,3.14,0.39,0.019,58.01,0.13471,7.8145,3.4981,2.0637,1.621e-05,1.575,1.5789,0.22663,0.086724,0.1068,-28.3876,0.28434,0.029009,1.5772,1.6013,0.14009,-0.045726,0.11258,0.1924,0.1659,37.54
1.56,3.14,0.39,0.019,65.26,0.13471,8.7912,3.9353,2.3216,1.621e-05,1.575,1.5789,0.22663,0.086724,0.1068,-28.3876,0.28434,0.029009,1.5772,1.6013,0.14009,-0.045726,0.10102,0.1142,0.1459,37.14
1.56,3.14,0.39,0.019,72.51,0.13471,9.7678,4.3725,2.5795,1.621e-05,1.575,1.5789,0.22663,0.086724,0.1068,-28.3876,0.28434,0.029009,1.5772,1.6013,0.14009,-0.045726,0.09569,0.0945,0.1364,38.58
1.56,3.14,0.39,0.019,79.77,0.13471,10.7458,4.8103,2.8378,1.621e-05,1.575,1.5789,0.22663,0.086724,0.1068,-28.3876,0.28434,0.029009,1.5772,1.6013,0.14009,-0.045726,0.08488,0.0856,0.1212,37.71
1.56,3.14,0.39,0.039,36.25,0.27651,10.0235,4.487,2.647,0.00014019,1.575,1.5789,0.46518,0.17801,0.21921,-28.3876,0.58365,0.059546,1.5772,1.6013,0.28755,-0.045726,0.7581,1.0432,0.4879,68.38
1.56,3.14,0.39,0.039,39.16,0.27651,10.8281,4.8472,2.8595,0.00014019,1.575,1.5789,0.46518,0.17801,0.21921,-28.3876,0.58365,0.059546,1.5772,1.6013,0.28755,-0.045726,0.63259,0.8956,0.47253,71.83
1.56,3.14,0.39,0.039,43.5,0.27651,12.0282,5.3844,3.1764,0.00014019,1.575,1.5789,0.46518,0.17801,0.21921,-28.3876,0.58365,0.059546,1.5772,1.6013,0.28755,-0.045726,0.4756,0.63259,0.43742,74.23
1.56,3.14,0.39,0.039,50.7,0.27651,14.0191,6.2756,3.7022,0.00014019,1.575,1.5789,0.46518,0.17801,0.21921,-28.3876,0.58365,0.059546,1.5772,1.6013,0.28755,-0.045726,0.3849,0.4756,0.3849,76.12
1.56,3.14,0.39,0.039,58.01,0.27651,16.0403,7.1804,4.236,0.00014019,1.575,1.5789,0.46518,0.17801,0.21921,-28.3876,0.58365,0.059546,1.5772,1.6013,0.28755,-0.045726,0.2974,0.3849,0.2974,67.3
1.56,3.14,0.39,0.039,65.26,0.27651,18.045,8.0778,4.7654,0.00014019,1.575,1.5789,0.46518,0.17801,0.21921,-28.3876,0.58365,0.059546,1.5772,1.6013,0.28755,-0.045726,0.1924,0.2974,0.1924,48.98
1.56,3.14,0.39,0.039,72.51,0.27651,20.0497,8.9752,5.2948,0.00014019,1.575,1.5789,0.46518,0.17801,0.21921,-28.3876,0.58365,0.059546,1.5772,1.6013,0.28755,-0.045726,0.1142,0.1924,0.1142,32.3
1.56,3.14,0.39,0.039,79.77,0.27651,22.0572,9.8738,5.8249,0.00014019,1.575,1.5789,0.46518,0.17801,0.21921,-28.3876,0.58365,0.059546,1.5772,1.6013,0.28755,-0.045726,0.0945,0.1142,0.0945,29.41
1.56,3.14,0.39,0.059,36.25,0.41831,15.1637,6.788,4.0045,0.00048538,1.575,1.5789,0.70374,0.2693,0.33163,-28.3876,0.88296,0.090082,1.5772,1.6013,0.43501,-0.045726,1.7251,1.7025,0.49111,68.76
1.56,3.14,0.39,0.059,39.16,0.41831,16.381,7.3329,4.326,0.00048538,1.575,1.5789,0.70374,0.2693,0.33163,-28.3876,0.88296,0.090082,1.5772,1.6013,0.43501,-0.045726,1.5649,1.65634,0.4879,73.87
